country,alpha_2_code_x,alpha_3_code_x,numeric_code_x,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age,alpha_2_code_y,alpha_3_code_y,numeric_code_y,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP),Fossil fuel energy consumption (% of total),GDP growth (annual %),"Birth rate, crude (per 1,000 people)","Hospital beds (per 1,000 people)"
Cuba,CU,CUB,192,Moderate food poverty,2014,26.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CU,CUB,192,2014,11285775,7392.483246,79602100000,,77.853,3.536004761,85.59641456,1.047576632,10.86,4.01
Dominican Republic,DO,DOM,214,Moderate food poverty,2019,26.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2019,10894043,8195.983206,84872472559,1.81060377,73.577,0.689583055,,5.05216802,19.291,1.25
Montenegro,ME,MNE,499,Moderate food poverty,2018,26.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ME,MNE,499,2018,622227,7381.80764,5571825861,2.611223783,76.84146341,1.369294873,,5.077888811,11.7,3.86
Montenegro,ME,MNE,499,Moderate food poverty,2018,26.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ME,MNE,499,2018,622227,7381.80764,5571825861,2.611223783,76.84146341,1.369294873,,5.077888811,11.7,3.86
"Moldova, Republic of",MD,MDA,498,Moderate food poverty,2005,26.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MD,MDA,498,2005,2888985,1919.445508,3392185085,11.95918372,68.169,0.400235101,89.42114872,7.500000149,12.607,5.74
Brazil,BR,BRA,76,Moderate food poverty,2019,25.9,Female,Units,%,External Reanalysis,,Middle of fieldwork,6 to 23 months old,BR,BRA,76,2019,207455459,8771.440513,1.82E+12,3.732976212,75.338,1.382797246,,1.220777824,13.633,2.24
Montenegro,ME,MNE,499,Moderate food poverty,2018,25.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ME,MNE,499,2018,622227,7381.80764,5571825861,2.611223783,76.84146341,1.369294873,,5.077888811,11.7,3.86
Guinea,GN,GIN,324,Moderate food poverty,2012,25.6,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GN,GIN,324,2012,10921581,719.5059168,7516064557,15.2262941,57.406,2.245087357,,5.915286261,38.44,
Albania,AL,ALB,8,Moderate food poverty,2017,25.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AL,ALB,8,2017,2873457,4249.820049,13051517644,1.986661332,79.047,1.109151006,,3.80259872,10.87,2.84
"Bolivia, Plurinational State of",BO,BOL,68,Moderate food poverty,2008,25.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BO,BOL,68,2008,9850858,2383.250323,16137900474,14.00681077,65.446,2.193951609,82.60450095,6.148497875,26.546,1.08
Albania,AL,ALB,8,Moderate food poverty,2009,25.3,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AL,ALB,8,2009,2927519,3432.170872,11852736925,2.266922095,77.781,1.51721714,63.4217264,3.35428935,11.841,3
Dominican Republic,DO,DOM,214,Moderate food poverty,2019,25.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,DO,DOM,214,2019,10894043,8195.983206,84872472559,1.81060377,73.577,0.689583055,,5.05216802,19.291,1.25
Albania,AL,ALB,8,Moderate food poverty,2009,25,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AL,ALB,8,2009,2927519,3432.170872,11852736925,2.266922095,77.781,1.51721714,63.4217264,3.35428935,11.841,3
Cuba,CU,CUB,192,Moderate food poverty,2014,25,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CU,CUB,192,2014,11285775,7392.483246,79602100000,,77.853,3.536004761,85.59641456,1.047576632,10.86,4.01
Egypt,EG,EGY,818,Moderate food poverty,2005,25,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EG,EGY,818,2005,81101004,2635.703052,89346865557,4.869396969,68.779,2.714220407,96.23115195,4.471744472,25.977,1.92
Thailand,TH,THA,764,Moderate food poverty,2019,25,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TH,THA,764,2019,71522271,6434.537705,5.24E+11,0.706728601,78.975,1.32729814,,2.114557796,9.377,2.22
"Bolivia, Plurinational State of",BO,BOL,68,Moderate food poverty,2016,24.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BO,BOL,68,2016,11180020,3077.570575,33320230252,3.623214318,67.628,1.530467849,,4.263920838,23.355,1.22
Guinea,GN,GIN,324,Moderate food poverty,2012,24.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GN,GIN,324,2012,10921581,719.5059168,7516064557,15.2262941,57.406,2.245087357,,5.915286261,38.44,
Albania,AL,ALB,8,Moderate food poverty,2009,24.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,AL,ALB,8,2009,2927519,3432.170872,11852736925,2.266922095,77.781,1.51721714,63.4217264,3.35428935,11.841,3
Thailand,TH,THA,764,Moderate food poverty,2016,24.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TH,THA,764,2016,70859841,5857.780529,3.94E+11,0.188149704,78.049,1.323310858,,3.435157717,10.26,2
Somalia,SO,SOM,706,Moderate food poverty,2018,24.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SO,SOM,706,2018,15452487,498.9810621,7839349638,,56.375,,,2.054314856,44.992,0.87
Thailand,TH,THA,764,Moderate food poverty,2019,24.5,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TH,THA,764,2019,71522271,6434.537705,5.24E+11,0.706728601,78.975,1.32729814,,2.114557796,9.377,2.22
Uruguay,UY,URY,858,Moderate food poverty,2018,24.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,UY,URY,858,2018,3394534,17608.94413,61677734384,7.606533604,77.611,1.971272047,,0.16477766,11.605,2.49
Ecuador,EC,ECU,218,Moderate food poverty,2019,24.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EC,ECU,218,2019,17340021,5971.389384,1.05E+11,0.266012515,77.297,2.170051989,,0.165403533,17.338,1.39
Montenegro,ME,MNE,499,Moderate food poverty,2013,24.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,ME,MNE,499,2013,621207,6202.506703,4552823115,2.205892681,76.4902439,1.452261426,63.86902391,3.548979912,12,3.81
Colombia,CO,COL,170,Moderate food poverty,2016,24.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CO,COL,170,2016,47437512,6316.070678,2.80E+11,7.513460246,76.471,3.071131026,,2.087382502,15.353,1.71
Guinea,GN,GIN,324,Moderate food poverty,2012,24.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,GN,GIN,324,2012,10921581,719.5059168,7516064557,15.2262941,57.406,2.245087357,,5.915286261,38.44,
"Moldova, Republic of",MD,MDA,498,Moderate food poverty,2005,24.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MD,MDA,498,2005,2888985,1919.445508,3392185085,11.95918372,68.169,0.400235101,89.42114872,7.500000149,12.607,5.74
Ecuador,EC,ECU,218,Moderate food poverty,2019,23.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EC,ECU,218,2019,17340021,5971.389384,1.05E+11,0.266012515,77.297,2.170051989,,0.165403533,17.338,1.39
Somalia,SO,SOM,706,Moderate food poverty,2018,23.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SO,SOM,706,2018,15452487,498.9810621,7839349638,,56.375,,,2.054314856,44.992,0.87
Thailand,TH,THA,764,Moderate food poverty,2019,23.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TH,THA,764,2019,71522271,6434.537705,5.24E+11,0.706728601,78.975,1.32729814,,2.114557796,9.377,2.22
Ecuador,EC,ECU,218,Moderate food poverty,2019,23.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,EC,ECU,218,2019,17340021,5971.389384,1.05E+11,0.266012515,77.297,2.170051989,,0.165403533,17.338,1.39
Maldives,MV,MDV,462,Moderate food poverty,2017,23.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MV,MDV,462,2017,458287,10280.39154,4440841845,2.817473382,79.943,,,7.054539014,16.126,4.94
Somalia,SO,SOM,706,Moderate food poverty,2018,23.4,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SO,SOM,706,2018,15452487,498.9810621,7839349638,,56.375,,,2.054314856,44.992,0.87
Maldives,MV,MDV,462,Moderate food poverty,2017,23,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MV,MDV,462,2017,458287,10280.39154,4440841845,2.817473382,79.943,,,7.054539014,16.126,4.94
"Bolivia, Plurinational State of",BO,BOL,68,Moderate food poverty,2016,22.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BO,BOL,68,2016,11180020,3077.570575,33320230252,3.623214318,67.628,1.530467849,,4.263920838,23.355,1.22
Costa Rica,CR,CRI,188,Moderate food poverty,2018,22.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CR,CRI,188,2018,4957818,12679.52536,59042419844,2.221114615,79.484,,,2.615904404,13.562,1.11
Peru,PE,PER,604,Moderate food poverty,2022,22.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2022,33475438,6661.664969,2.30E+11,8.333706301,73.385,1.153179052,,2.725500216,17.376,
El Salvador,SV,SLV,222,Moderate food poverty,2014,22.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SV,SLV,222,2014,6162955,3713.94992,21558030000,1.141344675,71.746,1.035254877,48.42958734,1.729399842,18.809,1.37
El Salvador,SV,SLV,222,Moderate food poverty,2014,22.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SV,SLV,222,2014,6162955,3713.94992,21558030000,1.141344675,71.746,1.035254877,48.42958734,1.729399842,18.809,1.37
Turks and Caicos Islands,TC,TCA,796,Moderate food poverty,2020,22.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TC,TCA,796,2020,44386,18073.28522,774953669.3,,75.001,,,-26.78293287,12.685,
Maldives,MV,MDV,462,Moderate food poverty,2017,22.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MV,MDV,462,2017,458287,10280.39154,4440841845,2.817473382,79.943,,,7.054539014,16.126,4.94
"Moldova, Republic of",MD,MDA,498,Moderate food poverty,2005,22.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,MD,MDA,498,2005,2888985,1919.445508,3392185085,11.95918372,68.169,0.400235101,89.42114872,7.500000149,12.607,5.74
Uruguay,UY,URY,858,Moderate food poverty,2018,22.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,UY,URY,858,2018,3394534,17608.94413,61677734384,7.606533604,77.611,1.971272047,,0.16477766,11.605,2.49
Serbia,RS,SRB,688,Moderate food poverty,2014,22.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,RS,SRB,688,2014,7131787,5716.540478,47332816794,2.082447939,75.33658537,1.940768764,83.87126164,-1.804270248,9.3,5.22
Peru,PE,PER,604,Moderate food poverty,2022,22.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2022,33475438,6661.664969,2.30E+11,8.333706301,73.385,1.153179052,,2.725500216,17.376,
El Salvador,SV,SLV,222,Moderate food poverty,2014,22,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,SV,SLV,222,2014,6162955,3713.94992,21558030000,1.141344675,71.746,1.035254877,48.42958734,1.729399842,18.809,1.37
Jordan,JO,JOR,400,Moderate food poverty,2007,21.9,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,JO,JOR,400,2007,6827227,4287.352298,17686177715,4.74390639,73.373,5.851282566,98.41011895,8.176169952,29.085,1.7
Colombia,CO,COL,170,Moderate food poverty,2016,21.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CO,COL,170,2016,47437512,6316.070678,2.80E+11,7.513460246,76.471,3.071131026,,2.087382502,15.353,1.71
Jordan,JO,JOR,400,Moderate food poverty,2007,21.7,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,JO,JOR,400,2007,6827227,4287.352298,17686177715,4.74390639,73.373,5.851282566,98.41011895,8.176169952,29.085,1.7
Jordan,JO,JOR,400,Moderate food poverty,2007,21.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,JO,JOR,400,2007,6827227,4287.352298,17686177715,4.74390639,73.373,5.851282566,98.41011895,8.176169952,29.085,1.7
Costa Rica,CR,CRI,188,Moderate food poverty,2018,21.3,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CR,CRI,188,2018,4957818,12679.52536,59042419844,2.221114615,79.484,,,2.615904404,13.562,1.11
Peru,PE,PER,604,Moderate food poverty,2022,21.3,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2022,33475438,6661.664969,2.30E+11,8.333706301,73.385,1.153179052,,2.725500216,17.376,
Serbia,RS,SRB,688,Moderate food poverty,2014,21.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,RS,SRB,688,2014,7131787,5716.540478,47332816794,2.082447939,75.33658537,1.940768764,83.87126164,-1.804270248,9.3,5.22
Peru,PE,PER,604,Moderate food poverty,2009,20.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2009,28896811,4801.171537,1.13E+11,2.936231536,73.466,1.529625724,73.40752337,1.095823659,21.417,1.6
"Bolivia, Plurinational State of",BO,BOL,68,Moderate food poverty,2016,20.7,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,BO,BOL,68,2016,11180020,3077.570575,33320230252,3.623214318,67.628,1.530467849,,4.263920838,23.355,1.22
Peru,PE,PER,604,Moderate food poverty,2007,20.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2007,28530699,4407.791217,94276765740,1.779986447,73.223,1.303938254,70.35520249,8.518387769,22.026,1.2
Serbia,RS,SRB,688,Moderate food poverty,2014,20.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,RS,SRB,688,2014,7131787,5716.540478,47332816794,2.082447939,75.33658537,1.940768764,83.87126164,-1.804270248,9.3,5.22
Costa Rica,CR,CRI,188,Moderate food poverty,2018,19.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,CR,CRI,188,2018,4957818,12679.52536,59042419844,2.221114615,79.484,,,2.615904404,13.562,1.11
Thailand,TH,THA,764,Moderate food poverty,2022,19.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TH,THA,764,2022,71735329,6272.57591,4.81E+11,6.077412284,79.68,1.244545775,,2.462769341,8.806,
Peru,PE,PER,604,Moderate food poverty,2007,19.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2007,28530699,4407.791217,94276765740,1.779986447,73.223,1.303938254,70.35520249,8.518387769,22.026,1.2
Peru,PE,PER,604,Moderate food poverty,2009,19.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2009,28896811,4801.171537,1.13E+11,2.936231536,73.466,1.529625724,73.40752337,1.095823659,21.417,1.6
Peru,PE,PER,604,Moderate food poverty,2007,18.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2007,28530699,4407.791217,94276765740,1.779986447,73.223,1.303938254,70.35520249,8.518387769,22.026,1.2
Thailand,TH,THA,764,Moderate food poverty,2022,18.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TH,THA,764,2022,71735329,6272.57591,4.81E+11,6.077412284,79.68,1.244545775,,2.462769341,8.806,
Peru,PE,PER,604,Moderate food poverty,2010,17.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2010,29086019,5167.392593,1.37E+11,1.528320597,73.711,1.476972039,68.26017768,8.332459107,21.066,1.5
Peru,PE,PER,604,Moderate food poverty,2012,17.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2012,29550366,5740.043463,1.81E+11,3.611212949,74.544,1.483512793,76.65912386,6.139724706,20.225,1.54
Peru,PE,PER,604,Moderate food poverty,2009,17.6,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2009,28896811,4801.171537,1.13E+11,2.936231536,73.466,1.529625724,73.40752337,1.095823659,21.417,1.6
Peru,PE,PER,604,Moderate food poverty,2011,17.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2011,29304086,5453.457187,1.59E+11,3.369310953,74.133,1.371183055,73.87026165,6.327192402,20.75,1.54
Peru,PE,PER,604,Moderate food poverty,2011,17.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2011,29304086,5453.457187,1.59E+11,3.369310953,74.133,1.371183055,73.87026165,6.327192402,20.75,1.54
Peru,PE,PER,604,Moderate food poverty,2012,17.1,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2012,29550366,5740.043463,1.81E+11,3.611212949,74.544,1.483512793,76.65912386,6.139724706,20.225,1.54
Peru,PE,PER,604,Moderate food poverty,2010,16.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2010,29086019,5167.392593,1.37E+11,1.528320597,73.711,1.476972039,68.26017768,8.332459107,21.066,1.5
Sri Lanka,LK,LKA,144,Moderate food poverty,2016,16.9,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,LK,LKA,144,2016,21209000,4217.250219,85816595300,3.958888466,75.331,1.979355333,,5.053624893,15.496,3.81
Peru,PE,PER,604,Moderate food poverty,2011,16.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2011,29304086,5453.457187,1.59E+11,3.369310953,74.133,1.371183055,73.87026165,6.327192402,20.75,1.54
Sri Lanka,LK,LKA,144,Moderate food poverty,2016,16.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,LK,LKA,144,2016,21209000,4217.250219,85816595300,3.958888466,75.331,1.979355333,,5.053624893,15.496,3.81
Thailand,TH,THA,764,Moderate food poverty,2022,16.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TH,THA,764,2022,71735329,6272.57591,4.81E+11,6.077412284,79.68,1.244545775,,2.462769341,8.806,
Sri Lanka,LK,LKA,144,Moderate food poverty,2016,16.6,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,LK,LKA,144,2016,21209000,4217.250219,85816595300,3.958888466,75.331,1.979355333,,5.053624893,15.496,3.81
Peru,PE,PER,604,Moderate food poverty,2012,16.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2012,29550366,5740.043463,1.81E+11,3.611212949,74.544,1.483512793,76.65912386,6.139724706,20.225,1.54
Peru,PE,PER,604,Moderate food poverty,2010,16.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2010,29086019,5167.392593,1.37E+11,1.528320597,73.711,1.476972039,68.26017768,8.332459107,21.066,1.5
Serbia,RS,SRB,688,Moderate food poverty,2019,14.8,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,RS,SRB,688,2019,6945235,6870.757464,51089361866,1.849229845,75.93658537,2.526470748,,4.750207939,9.3,5.34
Turks and Caicos Islands,TC,TCA,796,Moderate food poverty,2020,14.8,Female,Units,%,Low reliability,,Middle of fieldwork,6 to 23 months old,TC,TCA,796,2020,44386,18073.28522,774953669.3,,75.001,,,-26.78293287,12.685,
Peru,PE,PER,604,Moderate food poverty,2016,14.2,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2016,30866494,6392.254749,1.84E+11,3.557176636,75.789,1.321908399,,3.953318715,18.5,1.62
Peru,PE,PER,604,Moderate food poverty,2017,14.2,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2017,31324637,6457.419403,2.01E+11,2.994900458,75.879,1.26523967,,2.518835442,18.269,1.62
Peru,PE,PER,604,Moderate food poverty,2021,14.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2021,33155882,6547.420069,2.09E+11,4.271663815,72.377,1.17822221,,13.35522951,17.622,1.6
Peru,PE,PER,604,Moderate food poverty,2016,14,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2016,30866494,6392.254749,1.84E+11,3.557176636,75.789,1.321908399,,3.953318715,18.5,1.62
Peru,PE,PER,604,Moderate food poverty,2019,14,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2019,32449303,6626.260835,2.20E+11,2.252121914,76.156,1.205891462,,2.240631769,18.042,1.58
Peru,PE,PER,604,Moderate food poverty,2015,13.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2015,30457600,6231.711503,1.83E+11,3.398091947,75.621,1.745080549,,3.252244772,18.808,1.58
Peru,PE,PER,604,Moderate food poverty,2015,13.9,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2015,30457600,6231.711503,1.83E+11,3.398091947,75.621,1.745080549,,3.252244772,18.808,1.58
Peru,PE,PER,604,Moderate food poverty,2015,13.9,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2015,30457600,6231.711503,1.83E+11,3.398091947,75.621,1.745080549,,3.252244772,18.808,1.58
Peru,PE,PER,604,Moderate food poverty,2016,13.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2016,30866494,6392.254749,1.84E+11,3.557176636,75.789,1.321908399,,3.953318715,18.5,1.62
Peru,PE,PER,604,Moderate food poverty,2019,13.7,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2019,32449303,6626.260835,2.20E+11,2.252121914,76.156,1.205891462,,2.240631769,18.042,1.58
Peru,PE,PER,604,Moderate food poverty,2018,13.5,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2018,31897584,6593.144375,2.12E+11,1.50915423,76.009,1.18979117,,3.969351341,18.092,1.59
Peru,PE,PER,604,Moderate food poverty,2014,13.4,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2014,30115826,6103.918647,1.92E+11,3.411945798,75.333,1.602487622,79.55568357,2.382157372,19.248,1.59
Peru,PE,PER,604,Moderate food poverty,2017,13.4,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2017,31324637,6457.419403,2.01E+11,2.994900458,75.879,1.26523967,,2.518835442,18.269,1.62
Peru,PE,PER,604,Moderate food poverty,2019,13.3,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2019,32449303,6626.260835,2.20E+11,2.252121914,76.156,1.205891462,,2.240631769,18.042,1.58
Peru,PE,PER,604,Moderate food poverty,2014,13.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2014,30115826,6103.918647,1.92E+11,3.411945798,75.333,1.602487622,79.55568357,2.382157372,19.248,1.59
Peru,PE,PER,604,Moderate food poverty,2021,13.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2021,33155882,6547.420069,2.09E+11,4.271663815,72.377,1.17822221,,13.35522951,17.622,1.6
Peru,PE,PER,604,Moderate food poverty,2020,13.1,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2020,32838579,5831.830248,1.96E+11,2.002412058,73.665,1.314865542,,-10.9333065,17.833,1.64
Peru,PE,PER,604,Moderate food poverty,2014,12.9,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2014,30115826,6103.918647,1.92E+11,3.411945798,75.333,1.602487622,79.55568357,2.382157372,19.248,1.59
Turkmenistan,TM,TKM,795,Moderate food poverty,2015,12.9,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TM,TKM,795,2015,6215770,5759.497904,33705628571,,68.782,,,6.49999991,26.071,4.25
Peru,PE,PER,604,Moderate food poverty,2018,12.8,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2018,31897584,6593.144375,2.12E+11,1.50915423,76.009,1.18979117,,3.969351341,18.092,1.59
Peru,PE,PER,604,Moderate food poverty,2017,12.7,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2017,31324637,6457.419403,2.01E+11,2.994900458,75.879,1.26523967,,2.518835442,18.269,1.62
Turkmenistan,TM,TKM,795,Moderate food poverty,2015,12.7,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TM,TKM,795,2015,6215770,5759.497904,33705628571,,68.782,,,6.49999991,26.071,4.25
Serbia,RS,SRB,688,Moderate food poverty,2019,12.5,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,RS,SRB,688,2019,6945235,6870.757464,51089361866,1.849229845,75.93658537,2.526470748,,4.750207939,9.3,5.34
Turkmenistan,TM,TKM,795,Moderate food poverty,2015,12.5,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,TM,TKM,795,2015,6215770,5759.497904,33705628571,,68.782,,,6.49999991,26.071,4.25
Peru,PE,PER,604,Moderate food poverty,2021,12.3,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2021,33155882,6547.420069,2.09E+11,4.271663815,72.377,1.17822221,,13.35522951,17.622,1.6
Peru,PE,PER,604,Moderate food poverty,2020,12.2,Total,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2020,32838579,5831.830248,1.96E+11,2.002412058,73.665,1.314865542,,-10.9333065,17.833,1.64
Peru,PE,PER,604,Moderate food poverty,2018,12,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2018,31897584,6593.144375,2.12E+11,1.50915423,76.009,1.18979117,,3.969351341,18.092,1.59
Peru,PE,PER,604,Moderate food poverty,2020,11.1,Female,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,PE,PER,604,2020,32838579,5831.830248,1.96E+11,2.002412058,73.665,1.314865542,,-10.9333065,17.833,1.64
Serbia,RS,SRB,688,Moderate food poverty,2019,10.8,Male,Units,%,Reanalysed,,Middle of fieldwork,6 to 23 months old,RS,SRB,688,2019,6945235,6870.757464,51089361866,1.849229845,75.93658537,2.526470748,,4.750207939,9.3,5.34
